"","Date","Year","Country","Location","Fatal (Y/N)","lon","lat"
"1482","12-Apr-1974",1974,"USA","Haulover Beach, Miami-Dade County","N",-80.1212782,25.9122647
"1483","18-Dec-1973",1973,"USA","Kalama Beach, Kihei, Maui","N",-156.4532411,20.7320541
"1484","24-Nov-1973",1973,"USA","Ormond By The Sea, Volusia County","N",-81.0664455,29.3491449
"1485","16-Aug-1973",1973,"USA","False Cape","N",-75.900099,36.629898
"1486","09-Jan-1973",1973,"USA","Ho'okipa Beach, Pa'ia, Maui","N",-156.356079,20.9342545
"1487","14-Oct-1972",1972,"USA","St. Croix, Cane Bay","Y",-64.8106804,17.7721193
"1488","14-Oct-1972",1972,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1489","09-Sep-1972",1972,"USA","Point Sur, Monterey County","N",-121.9016398,36.3063643
"1490","29-Aug-1972",1972,"USA","Crescent Beach, St. Johns County","N",-81.2536786,29.76886
"1491","17-Aug-1972",1972,"USA","Waimanu, Honoka'a, Hawai'i","N",-155.5692999,20.1223391
"1492","05-Jul-1972",1972,"USA","Laguna Beach, Orange County","N",-117.7853568,33.5427189
"1493","10-Jun-1972",1972,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1494","28-May-1972",1972,"USA","Bird Rock, near Tomales Point, Marin County","N",-122.974766,38.2143777
"1495","16-Mar-1972",1972,"USA","Waihe'e, Wailuku, Maui","N",-156.5193929,20.9420266
"1496","23-Oct-1971",1971,"USA","Ft. Pierce, St Lucie County","N",-80.3256056,27.4467056
"1497","02-Oct-1971",1971,"USA","Sea Ranch, Sonoma County","N",-123.4544532,38.7151899
"1498","25-Sep-1971",1971,"USA","Emerald Isle, Carteret County","N",-76.9507762,34.6779399
"1499","26-Jul-1971",1971,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1500","19-Jul-1971",1971,"USA","Point Purisima, Santa Barbara County","N",-120.6365603,34.756092
"1501","03-Dec-1970",1970,"USA","Kauai","N",-159.5261238,22.0964396
"1502","24-Oct-1970",1970,"USA","Brennecke Beach, Po'ipu, Kaua'i","N",-159.4534656,21.8738933
"1503","Oct-1970",1970,"USA","Matanzas Inlet, St Johns County","N",-81.2392182,29.7151961
"1504","05-Sep-1970",1970,"USA","Cocoa Beach, Brevard County","N",-80.6075513,28.3200067
"1505","Sep-1970",1970,"USA","","N",NA,NA
"1506","Sep-1970",1970,"USA","Pinellas County","N",-82.7778579,27.876394
"1507","22-Jun-1970",1970,"USA","Dania, Broward County","N",-80.1439343,26.052311
"1508","31-Mar-1970",1970,"USA","Waimea Bay, O'ahu","Y",-158.0671269,21.6415052
"1509","23-Mar-1970",1970,"USA","Manatee County","N",-82.345189,27.4799195
"1510","11-Nov-1969",1969,"USA","Barber’s Point, O'ahu","N",18.49041,-22.95764
"1511","14-Oct-1969",1969,"USA","Hawaii","N",-155.5827818,19.8967662
"1512","06-Sep-1969",1969,"USA","Bird Rock, Tomales Point, near Marin County / Sonoma County border","N",NA,NA
"1513","29-Aug-1969",1969,"USA","North Beach, St. Lucie County","N",-80.3274811,27.3329087
"1514","22-Aug-1969",1969,"USA","40 miles south of Nantucket","N",-70.1052165,41.2819633
"1515","02-Aug-1969",1969,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1516","02-Aug-1969",1969,"USA","St. Petersburg, Pinnellas County","N",-82.6267345,27.7518284
"1517","22-Jul-1969",1969,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1518","20-Jul-1969",1969,"USA","Pigeon Point, San Mateo County","N",-122.3928022,37.1829202
"1519","27-Jun-1969",1969,"USA","Florida Keys, Florida","UNKNOWN",-99.7973918,36.0095232
"1520","Jun-1969",1969,"USA","Sarasota County","N",-82.345189,27.1995986
"1521","25-May-1969",1969,"USA","Packery Channel","N",-97.221381,27.6261551
"1522","24-May-1969",1969,"USA","Sarasota County","N",-82.345189,27.1995986
"1523","19-Aug-1969",1969,"USA","Marathon, Monroe County","N",-81.0446262,24.726026
"1524","09-Mar-1969",1969,"USA","Makaha, O'ahu","N",-158.2206477,21.4634328
"1525","13-Oct-1968",1968,"USA","Egmont Key, Hillsborough County","N",-82.761773,27.5900806
"1526","22-Sep-1968",1968,"USA","Riviera Beach, Palm Beach County","UNKNOWN",-80.0580969,26.7753405
"1527","24-Aug-1968",1968,"USA","Half mile north of Juno Beach Pier","N",-80.055184,26.880787
"1528","21-Aug-1968",1968,"USA","Okaloosa County","N",-86.6611083,30.5773401
"1529","27-Jul-1968",1968,"USA","Bodega Rock, Sonoma County","N",-123.0483351,38.2960286
"1530","23-Jul-1968",1968,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1531","16-Jul-1968",1968,"USA","Stono Inlet, near Charleston, Charleston County","N",-79.9954946,32.6304143
"1532","09-Jun-1968",1968,"USA","Mullet Key, Pinellas County","N",-82.7239891,27.6191996
"1533","29-Apr-1968",1968,"USA","Fort Lauderdale, Broward County","N",-80.1373174,26.1224386
"1534","20-Apr-1968",1968,"USA","Palm Beach Shores, Riviera Beach, Singer Island, Palm Beach County","N",-80.0355962,26.7781183
"1535","10-Mar-1968",1968,"USA","Jensen Beach, Martin County","N",-80.2297697,27.2544906
"1536","Mar-1968",1968,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1537","26-Feb-1968",1968,"USA","Palm Beach County","N",-80.2767327,26.6514503
"1538","1968",1968,"USA","Key West, Monroe County","N",-81.7799871,24.5550593
"1539","1968",1968,"USA","Jensen Beach, Martin County","UNKNOWN",-80.2297697,27.2544906
"1540","14-Dec-1967",1967,"USA","","N",NA,NA
"1541","17-Oct-1967",1967,"USA","McArthur Beach, Singer Island, Palm Beach Shores","N",-80.0375408,26.7850625
"1542","20-Sep-1967",1967,"USA","Kailua Bay, O'ahu","Y",-157.7347735,21.4106838
"1543","07-Sep-1967",1967,"USA","Key West, Monroe County","N",-81.7799871,24.5550593
"1544","27-Aug-1967",1967,"USA","Ventura","N",-119.2290316,34.274646
"1545","07-Aug-1967",1967,"USA","Near Key West","N",-81.7799871,24.5550593
"1546","29-Jul-1967",1967,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1547","Jul-1967",1967,"USA","","N",NA,NA
"1548","13-Jun-1967",1967,"USA","Key West, Monroe County","N",-81.7799871,24.5550593
"1549","19-Sep-1966",1966,"USA","50 miles NE of Honolulu","N",-157.8601921,21.3085493
"1550","8-Sep-1966",1966,"USA","Florida Keys, Florida, Monroe County","N",-99.7973918,36.0095232
"1551","Mid Aug-1966",1966,"USA","Fenwick Island","N",-75.0512922,38.4623346
"1552","Aug-1966",1966,"USA","Municipal Bathing area, Riviera Beach, Palm Beach County","N",-80.0374254,26.6142823
"1553","31-Jul-1966",1966,"USA","South Jetty, Galveston","N",-95.1033811,29.1004752
"1554","19-Jul-1966",1966,"USA","Folly Beach, Charleston County","N",-79.9403673,32.6551798
"1555","17-Jul-1966",1966,"USA","Point Comfort, Calhoun County","N",-96.5602537,28.6797169
"1556","03-Jul-1966",1966,"USA","Key Biscayne, Miami, Dade County","N",-80.1628248,25.693713
"1557","22-Jun-1966",1966,"USA","Reeds Bay, Brigantine, Atlantic County","N",-74.4379073,39.4414725
"1558","11-Jun-1966",1966,"USA","Ft. Lauderdale, Broward County","N",-80.1373174,26.1224386
"1559","04-Jun-1966",1966,"USA","Bolivar Peninsula","N",-94.5799145,29.4782878
"1560","16-May-1966",1966,"USA","Fernandina Beach, Nassau County","N",-81.4625919,30.6696818
"1561","08-Apr-1966",1966,"USA","","N",NA,NA
"1562","22-Jan-1966",1966,"USA","Pebble Beach, Cypress Point, Monterey County","N",-121.9741049,36.5802249
"1563","05-Jan-1966",1966,"USA","Hollywood, Broward County","N",-80.1494901,26.0112014
"1564","Summer of 1996",1966,"USA","Huntington Beach, Orange County","N",-117.9988026,33.6594835
"1565","26-Aug-1965",1965,"USA","Steel Pier, Atlantic City, Atlantic County","N",-74.41896,39.357409
"1566","19-Jun-1965",1965,"USA","In front of Key Biscayne Beach Club, Key Biscayne","N",-80.1572119,25.6895319
"1567","18-Jun-1965",1965,"USA","150 miles southeast of Cape Kennedy","N",NA,NA
"1568","29-Apr-1965",1965,"USA","Hobe Sound, Martin County","N",-80.1364323,27.059498
"1569","25-Apr-1965",1965,"USA","Pacifica, San Mateo County","Y",-122.4869194,37.6138253
"1570","10-Apr-1965",1965,"USA","American Shoals off Key West","N",-81.5195023,24.5250927
"1571","04-Apr-1965",1965,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"1572","23-Mar-1965",1965,"USA","60 miles offshore north of San Juan","N",NA,NA
"1573","14-Mar-1965",1965,"USA","Pompano Beach, Palm Beach County","N",-80.1247667,26.2378597
"1574","04-Feb-1965",1965,"USA","Granite Pier, Rockport","N",-70.6228209,42.6677165
"1575","25-Jan-1965",1965,"USA","Newport Beach, Orange County","Y",-117.9298493,33.6188829
"1576","Summer 1965",1965,"USA","Port Lavaca, Calhoun County","N",-96.6260892,28.6149968
"1577","1965",1965,"USA","Dana Point, San Clemente, Orange County","N",-117.6921466,33.4600104
"1578","Early 1965",1965,"USA","Between Palm  & Salerno Inlets, Martin County","N",NA,NA
"1579","05-Nov-1964",1964,"USA","","N",NA,NA
"1580","25-Oct-1964",1964,"USA","Near US Air Force Base at Elgin, Okaloosa County","N",-86.5278777,30.4654085
"1581","26-Aug-1964",1964,"USA","Hollywood Beach, Broward County","N",-80.1170355,26.0086787
"1582","22-Aug-1964",1964,"USA","5 miles south of Palm Beach","N",-80.0518887,26.7251532
"1583","21-Aug-1964",1964,"USA","Panama City, Bay County","N",-85.6602058,30.1588129
"1584","08-Aug-1964",1964,"USA","2 miles off Jupiter, Palm Beach County","N",-80.1074405,26.8937898
"1585","27-Jul-1964",1964,"USA","","N",NA,NA
"1586","15-Jul-1964",1964,"USA","3 days out of Old Saybrook, Connecticut, 37.04'N, 67.57'W, Southern fringe of Gulf Stream","N",NA,NA
"1587","08-Jul-1964",1964,"USA","Palm Beach, Palm Beach County","N",-80.2767327,26.6514503
"1588","28-Jun-1964",1964,"USA","Long Island","Y",-73.134961,40.789142
"1589","24-Jun-1964",1964,"USA","Long Beach, Los Angeles County","N",-118.1937395,33.7700504
"1590","05-Mar-1964",1964,"USA","Fort Lauderdale, Broward County","N",-80.1373174,26.1224386
"1591","Feb-1964",1964,"USA","Palm Beach County","N",-80.2767327,26.6514503
"1592","11-Jan-1964",1964,"USA","Southeast Farallon Island","N",-123.003361,37.69891
"1593","12-Nov-1963",1963,"USA","8 miles south of Elliot Key, Miami-Dade County","N",-80.2000596,25.4396585
"1594","16-Oct-1963",1963,"USA","Biltmore Beach, near Panama City","N",-85.7554463,30.1466216
"1595","26-Sep-1963",1963,"USA","100 miles offshore","Y",-110.702061,37.658751
"1596","10-Sep-1963",1963,"USA","Snapper Point Jetty, Miami, Dade County","N",NA,NA
"1597","15-Jul-1963",1963,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1598","11-Jul-1963",1963,"USA","Horn Island","N",-88.669948,30.2359011
"1599","18-May-1963",1963,"USA","San Mateo County","N",-122.4014193,37.4337342
"1600","20-Apr-1963",1963,"USA","St. Thomas, Magens Bay","Y",-64.9241171,18.3612418
"1601","12-Apr-1963",1963,"USA","Awili, South Kona, Hawai'i","N",NA,NA
"1602","08-Apr-1963",1963,"USA","Hapuna Beach, Hawai'i","Y",-155.8250247,19.9913871
"1603","04-Feb-1963",1963,"USA","Off Key West","Y",-81.8077701,24.5586235
"1604","11-Nov-1962",1962,"USA","Farallon Islands","N",-123.003361,37.69891
"1605","06-Oct-1962",1962,"USA","2 miles off Santa Catalina Island","N",-118.4163103,33.3878856
"1606","29-Aug-1962",1962,"USA","Solana Beach, San Diego County","N",-117.2711481,32.991155
"1607","26-Aug-1962",1962,"USA","6 miles north of Palm Beach","N",-80.071472,26.696134
"1608","19-Aug-1962",1962,"USA","Off Andy Bowie Park, Padre Island, near Port Isabel","Y",NA,NA
"1609","12-Aug-1962",1962,"USA","Manasquan, Ocean County","N",-74.0376355,40.1136928
"1610","28-Jul-1962",1962,"USA","Off Hilton Head, Beaufort County ","N",-80.7179216,32.1828303
"1611","19-Jul-1962",1962,"USA","30 miles south of San Clemente Island","N",-118.4980744,32.9028812
"1612","10-Jul-1962",1962,"USA","St. Simons Island or Jeykll Island, Glynn County","N",-81.4114142,31.0734919
"1613","07-Jul-1962",1962,"USA","Jekyll Island, Glynn County","N",-81.4114142,31.0734919
"1614","25-Jun-1962",1962,"USA","Fernandina Beach, Nassau County","Y",-81.4625919,30.6696818
"1615","17-Jun-1962",1962,"USA","New Smyrna Beach, Volusia County","N",-80.9269984,29.0258191
"1616","11-Jun-1962",1962,"USA","San Francisco Bay","N",-122.3107517,37.6909682
"1617","11-Jun-1962",1962,"USA","San Francisco Bay","Y",-122.3107517,37.6909682
"1618","11-Jun-1962",1962,"USA","San Francisco Bay","Y",-122.3107517,37.6909682
"1619","10-Jun-1962",1962,"USA","Hilton Head, Beaufort County","N",-80.752608,32.216316
"1620","04-Jun-1962",1962,"USA","12' tank at Steinhart Aquarium, San Francisco","N",-122.4661917,37.7698125
"1621","03-Jun-1962",1962,"USA","Riviera Beach, near Palm Beach Inlet, Palm Beach County","N",-80.037263,26.772285
"1622","29-May-1962",1962,"USA","Jupiter, Palm Beach County","N",-80.0942087,26.9342246
"1623","12-May-1962",1962,"USA","8 miles off Newport Beach, Orange County","Y",-117.9347407,33.6276715
"1624","14-Jan-1962",1962,"USA","Farallon Islands","N",-123.003361,37.69891
"1625","09-Oct-1961",1961,"USA","Ocean Ridge, Boca Raton, Palm Beach County","Y",-80.0736706,26.3358261
"1626","Oct-1961",1961,"USA","Boca Raton, Palm Beach County","Y",-80.1289321,26.3683064
"1627","26-Sep-1961",1961,"USA","Florida Keys, Florida, Monroe County","N",-99.7973918,36.0095232
"1628","20-Aug-1961",1961,"USA","Portuguese Beach at mouth of Salmon Creek, Sonoma County","N",NA,NA
"1629","16-Aug-1961",1961,"USA","Pawley’s Island, Georgetown County","N",18.49041,-22.95764
"1630","02-Aug-1961",1961,"USA","Pearl Harbor Channel, O'ahu","N",-157.9782156,21.3531125
"1631","29-Jul-1961",1961,"USA","Whitewood Point on Lloyd Neck in Oyster Bay","N",-73.4956774,40.9231536
"1632","24-Jun-1961",1961,"USA","500 yards from Fowey Rock Light, 9 miles east of Key Biscayne, Miami","Y",NA,NA
"1633","18-Jun-1961",1961,"USA","Jensen Beach, Martin County","N",-80.2297697,27.2544906
"1634","Reported 06-Jun-1961",1961,"USA","Ponte Vedra Beach, St. Johns County","N",-81.3852595,30.2400058
"1635","21-May-1961",1961,"USA","Tomales Point, Marin County","N",-122.974766,38.2143777
"1636","15-May-1961",1961,"USA","Laguna Beach, Bay County","N",-85.9241025,30.2396463
"1637","30-Apr-1961",1961,"USA","Palm Beach County","N",-80.2767327,26.6514503
"1638","16-Apr-1961",1961,"USA","Fowey Rock Light, Miami","N",-80.0966815,25.5905696
"1639","17-Feb-1961",1961,"USA","Fairmount Park Aquarium, Philadelphia","N",-75.1837296,39.9677423
"1640","Feb-1961",1961,"USA","Topanga Canyon Beach, Santa Monica Bay","N",-118.5873146,34.0931823
"1641","1961",1961,"USA","Maui","Y",-156.3319253,20.7983626
"1642","27-Dec-1960",1960,"USA","Maile Point, O'ahu","Y",-158.1794444,21.4047221
"1643","22-Nov-1960",1960,"USA","Hutchinson Island Beach, Martin County","Y",-80.2488596,27.3545667
"1644","25-Oct-1960",1960,"USA","Off Point Mugu, Ventura County","N",-119.060935,34.0855624
"1645","Oct-1960",1960,"USA","Haulover Inlet","Y",-80.1244416,25.9065987
"1646","24-Sep-1960",1960,"USA","Atlantic Beach, Horry County","N",-78.7164064,33.8026725
"1647","30-Aug-1960",1960,"USA","Ocean City, Cape May County","N",-74.5746001,39.2776156
"1648","25-Aug-1960",1960,"USA","30 miles east of Corpus Christi","Y",-97.3085686,27.6553214
"1649","24-Aug-1960",1960,"USA","Off Eames Monument, Bridgeport, Fairfield County","N",NA,NA
"1650","22-Aug-1960",1960,"USA","Seaside Park, Ocean County","N",-74.0770806,39.9267852
"1651","21-Aug-1960",1960,"USA","Sea Girt, Monmouth County","N",-74.0345813,40.1320592
"1652","10-Aug-1960",1960,"USA","Key Largo Sound","N",-80.4030093,25.1321466
"1653","04-Aug-1960",1960,"USA","Mispillion Light, Delaware Bay","N",-75.3132471,38.9515014
"1654","Aug-1960",1960,"USA","Parris Island","Y",-80.6891655,32.3513924
"1655","05-Jul-1960",1960,"USA","Mississippi City","N",-89.0438889,30.381667
"1656","03-Jul-1960",1960,"USA","Hog Island","N",-122.8935478,38.1621245
"1657","29-Jun-1960",1960,"USA","Little River Beach, Horry County","N",-78.8543423,33.723706
"1658","24-Jun-1960",1960,"USA","2 miles east of Dania Beach, Broward County","N",-80.184294,26.085208
"1659","07-Jun-1960",1960,"USA","10 miles off Santa Barbara, Santa Barbara County","N",-120.4380399,34.9528019
"1660","04-Jun-1960",1960,"USA","North picnic area, Jekyll Island, Glynn County","N",-81.4168936,31.0319318
"1661","19-May-1960",1960,"USA","Aptos, Santa Cruz County","N",-121.8994016,36.9771729
"1662","16-May-1960",1960,"USA","Lignum Vitae Channel, Florida Keys, Florida, Monroe County","N",-80.6992529,24.9003388
"1663","24-Apr-1960",1960,"USA","Tomales Point, Marin County","N",-122.974766,38.2143777
"1664","31-Mar-1960",1960,"USA","Off Boca Raton Hotel & Club, Boca Raton, Palm Beach County","N",-80.0726713,26.3413374
"1665","27-Feb-1960",1960,"USA","Between Keawakapu & Makena, Maui","N",NA,NA
"1666","03-Feb-1960",1960,"USA","Maui","Y",-156.3319253,20.7983626
"1667","16-Nov-1959",1959,"USA","120 miles southeast of New Orleans","Y",-90.0723028,30.0045229
"1668","10-Nov-1959",1959,"USA","Near Paradise Cove, Malibu, Los Angeles County","N",-118.7876501,34.0210444
"1669","04-Oct-1959",1959,"USA","Bodega Rock, Sonoma County","N",-123.0483351,38.2960286
"1670","26-Sep-1959",1959,"USA","Off Port Everglades, Broward County","N",-80.1408157,26.1023327
"1671","26-Sep-1959",1959,"USA","Albergotti Creek, near Air Station boat docks, Beaufort","UNKNOWN",NA,NA
"1672","Between 10 and 12-Sep-1959",1959,"USA","Between False Klamath & mouth of Klamath River, Del Norte County","N",NA,NA
"1673","02-Sep-1959",1959,"USA","Oak Beach, Fire Inlet","N",-73.2625846,40.6300349
"1674","15-Aug-1959",1959,"USA","Panama City, Bay County","N",-85.6602058,30.1588129
"1675","15-Aug-1959",1959,"USA","Panama City, Bay County","Y",-85.6602058,30.1588129
"1676","14-Aug-1959",1959,"USA","Charleston","N",-79.9310512,32.7764749
"1677","13-Aug-1959",1959,"USA","LaJolla, San Diego County","N",-117.2712717,32.8328112
"1678","10-Aug-1959",1959,"USA","Savannah Beach, Savannah, Chatham County","N",-80.845666,32.0002152
"1679","05-Aug-1959",1959,"USA","Hermosa Beach, Los Angeles County","N",-118.3995194,33.8622366
"1680","30-Jul-1959",1959,"USA","In kelp beds off La Jolla, San Diego County","N",NA,NA
"1681","28-Jul-1959",1959,"USA","Alligator Head, La Jolla, San Diego County","N",-117.2733707,32.8511583
"1682","25-Jul-1959",1959,"USA","Mission Beach, San Diego County","N",-117.2514447,32.7706526
"1683","23-Jul-1959",1959,"USA","Off La Jolla Cove, San Diego County","N",-117.2729344,32.8504529
"1684","23-Jul-1959",1959,"USA","Venice Beach, Los Angeles County","N",-118.4694832,33.9850469
"1685","02-Jul-1959",1959,"USA","Delray Beach, Palm Beach County","N",-80.0728201,26.4614625
"1686","14-Jun-1959",1959,"USA","La Jolla, San Diego County","Y",-117.2712717,32.8328112
"1687","13-Jun-1959",1959,"USA","Dillon Beach, Marin County","Y",-122.9652768,38.2507515
"1688","16-May-1959",1959,"USA","Indian Rocks Beach, Clearwater, Pinellas County","N",-82.8489089,27.9001997
"1689","07-May-1959",1959,"USA","Baker Beach, San Francisco County","Y",-122.483638,37.7935724
"1690","03-May-1959",1959,"USA","Panama City, Bay County","N",-85.6602058,30.1588129
"1691","09-Apr-1959",1959,"USA","Hilo, off Kaua'i","N",NA,NA
"1692","29-Mar-1959",1959,"USA","Vaca Cut Channel & bridge under Marathon, Monroe County","N",NA,NA
"1693","Mar-1959",1959,"USA","Miami","N",-80.1917902,25.7616798
"1694","13-Dec-1958",1958,"USA","Near Twin Islands off Lanikai, O'ahu (east coast)","Y",-157.7138889,21.3869444
"1695","05-Nov-1958",1958,"USA","Pacific Beach, San Diego County","N",-117.2355851,32.8024577
"1696","12-Oct-1958",1958,"USA","Coronado Strand, San Diego County","N",-117.1700329,32.6708859
"1697","05-Oct-1958",1958,"USA","Baker's Haulover, Miami Beach","N",-80.1244416,25.9065987
"1698","01-Sep-1958",1958,"USA","Staten Island","N",-74.1502007,40.5795317
"1699","27-Jul-1958",1958,"USA","9 miles north of Turtle Beach, Siesta Key, Sarasota County","N",-82.5138558,27.2166868
"1700","27-Jul-1958",1958,"USA","Longboat Key, Sarasota, Sarasota County","N",-82.6589881,27.4125417
"1701","10-Jul-1958",1958,"USA","Key West, Monroe County","Y",-81.7799871,24.5550593
"1702","02-Jul-1958",1958,"USA","Siesta Key, Sarasota County","N",-82.546344,27.2669722
"1703","Jul-1958",1958,"USA","Sarasota, Sarasota County","N",-82.5306527,27.3364347
"1704","26-Jun-1958",1958,"USA","Sanibel Island, Lee County","N",-82.0223137,26.4489695
"1705","24-Jun-1958",1958,"USA","Turtle Beach, Siesta Key, Sarasota County","N",-82.5138558,27.2166868
"1706","17-Jun-1958",1958,"USA","Key Biscayne","N",-80.1628248,25.693713
"1707","30-Apr-1958",1958,"USA","1 mile off Miami Beach","N",-80.1300515,25.7906547
"1708","01-Feb-1958",1958,"USA","Water Island","N",-64.9513659,18.3208664
"1709","Aug-1957",1957,"USA","Miami Seaquarium, Virginia Key, Miami, Miami-Dade County","N",-80.1648155,25.7343421
"1710","24-Jul-1957",1957,"USA","La Jolla, San Diego County","N",-117.2712717,32.8328112
"1711","15-Jul-1957",1957,"USA","Salter Path, Atlantic Beach, Carteret County","Y",-76.8797329,34.6888737
"1712","May 1957",1957,"USA","8 miles off St. Marks, Wakulla County","N",NA,NA
"1713","28-Apr-1957",1957,"USA","Atascadero Beach, Morro Bay, San Luis Obispo County","Y",-120.8527235,35.3813594
"1714","22-Apr-1957",1957,"USA","Ormond Beach, Volusia County","N",-81.0558894,29.2858129
"1715","05-Feb-1957",1957,"USA","South Beach, Fort Pierce, St Lucie County","N",-80.3229385,27.4459998
"1716","Feb-1957",1957,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1717","1957",1957,"USA","Fort Pierce, St. Lucie County","N",-80.3256056,27.4467056
"1718","1957",1957,"USA","Miami, Miami-Dade County","N",-80.1917902,25.7616798
"1719","23-Sep-1956",1956,"USA","Daytona Beach, Volusia County","N",-81.0228331,29.2108147
"1720","Reported 15-Aug-1956",1956,"USA","North coast","Y",-117.255472,33.2357197
"1721","15-Aug-1956",1956,"USA","Pismo Beach, San Luis Obispo County","N",-120.6412827,35.1427533
"1722","28-Jul-1956",1956,"USA","Aquadilla","Y",-67.1540698,18.4274454
"1723","26-Jul-1956",1956,"USA","Van Ness Municipal Pier, San Francisco","N",-122.4245254,37.81059
"1724","17-Jul-1956",1956,"USA","Miami Beach, Miami-Dade County","N",-80.1300455,25.790654
"1725","12-Jul-1956",1956,"USA","Isle of Palms, Charleston County","N",-79.7343791,32.8194131
"1726","1956",1956,"USA","Virginia Beach, Princess Anne County","N",-76.0529875,36.7515387
"1727","1956",1956,"USA","Virginia Beach, Princess Anne County","UNKNOWN",-76.0529875,36.7515387
"1728","11-Dec-1955",1955,"USA","½ mile offshore & 9 miles north of Fort Pierce","N",18.49041,-22.95764
"1729","20-Sep-1955",1955,"USA","East Moloka'i","N",-156.84,21.11
"1730","04-Sep-1955",1955,"USA","Venice Beach, Los Angeles County","N",-118.4694832,33.9850469
"1731","03-Sep-1955",1955,"USA","Venice Beach, Los Angeles County","N",-118.4694832,33.9850469
"1732","30-Aug-1955",1955,"USA","Zuma Beach, Santa Monica, Los Angeles County","N",-118.8311897,34.0218023
"1733","Reported 04-Aug-1955",1955,"USA","Windy Hill Beach","N",-78.7322072,33.7981333
"1734","23-Jun-1955",1955,"USA","Occupasstuxet  (Patuxent) Cove","N",NA,NA
"1735","08-May-1955",1955,"USA","Malibu, Los Angeles County","N",-118.7797571,34.0259216
"1736","Apr-1955",1955,"USA","Hilo, Hawai'i","N",-155.0884869,19.7070942
"1737","10-Feb-1955",1955,"USA","Trinidad Bay, Humboldt County","N",-124.1452997,41.040674
"1738","06-Feb-1955",1955,"USA","Pacific Grove, Monterey County","N",-121.9166215,36.6177374
"1739","1955",1955,"USA","Vero Beach, Indian River County","UNKNOWN",-80.3972736,27.6386434
"1740","1955",1955,"USA","Chicago (Lake Michigan)","N",-87.6297982,41.8781136
"1741","20-Nov-1954",1954,"USA","Wilkes Islet Lagoon (Pacific Ocean north of the Marshall Islands)","N",NA,NA
"1742","07-Oct-1954",1954,"USA","Cape Henry, Virginia","Y",-76.0199314,36.9315359
"1743","21-Sep-1954",1954,"USA","La Jolla, San Diego County","N",-117.2712717,32.8328112
"1744","Reported 04-Jul-1954",1954,"USA","Florida Keys, Florida","N",-99.7973918,36.0095232
"1745","29-Jun-1954",1954,"USA","Santa Monica, Los Angeles County","N",-118.4911912,34.0194543
"1746","08-Apr-1954",1954,"USA","Wailupe, O'ahu","Y",-157.7597222,21.2797221
"1747","1954",1954,"USA","Moloka'i","N",-157.0226297,21.1443935
"1748","Reported 20-Sep-1953",1953,"USA","Santa Catalina Island, Los Angeles County","N",-118.4163103,33.3878856
"1749","18-Sep-1953",1953,"USA","200 miles east of Savannah","N",-81.6124435,32.1476236
"1750","Reported 03-Sep-1953",1953,"USA","Rockaway Beach","N",-73.8114993,40.5867247
"1751","02-Sep-1953",1953,"USA","Waiau, Pearl Harbor, O'ahu","N",-157.9782156,21.3531125
"1752","26-Jul-1953",1953,"USA","Maile Beach, O'ahu","Y",-158.1778478,21.4191739
"1753","16-Jul-1953",1953,"USA","Santa Catalina Island, Los Angeles County","N",-118.4163103,33.3878856
"1754","15-Jul-1953",1953,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"1755","04-Jul-1953",1953,"USA","Kaula Rock near Niihau","N",-160.5421111,21.6547332
"1756","04-Apr-1953",1953,"USA","South Padre Island","N",-97.1681257,26.1118401
"1757","18-Feb-1953",1953,"USA","Barber’s Point, O'ahu","N",18.49041,-22.95764
"1758","1953",1953,"USA","Juno Beach, Palm Beach County","N",-80.0533743,26.8797819
"1759","03-Aug-1952",1952,"USA","Between Ala Moana Channel & Kewalo Basin, O'ahu","Y",-157.8581082,21.2919051
"1760","7-Dec-1952",1952,"USA","Pacific Grove, Monterey Bay, Monterey County","Y",-121.9166215,36.6177374
"1761","03-Dec-1952",1952,"USA","Maile Beach, O'ahu","Y",-158.1778478,21.4191739
"1762","27-Jul-1952",1952,"USA","Panacea, Wakulla County","N",-84.3986166,30.0291195
"1763","27-Jul-1952",1952,"USA","Seabrook Beach","N",-70.8152588,42.8841004
"1764","27-Jul-1952",1952,"USA","Seabrook Beach","N",-70.8152588,42.8841004
"1765","27-Jul-1952",1952,"USA","Off Santa Monica, Los Angeles County","Y",-118.4963866,34.0186047
"1766","13-Jul-1952",1952,"USA","San Diego, San Diego County","N",-117.1610838,32.715738
"1767","05-Jul-1952",1952,"USA","Mona Island, 40 miles west of the mainland ","N",NA,NA
"1768","27-May-1952",1952,"USA","Imperial Beach, San Diego County","N",-117.1130849,32.5839444
